temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
51.41,clear-night,0.81,9.81,Clear,51.41,1017.94,8.26,0.11,1476054000,4,0.0043,45.83,0.17
50.43,clear-night,0.78,10.0,Clear,50.43,1018.22,10.35,0.19,1476057600,4,0.0014,43.91,0.03
48.93,clear-night,0.76,10.0,Clear,44.68,1018.25,10.11,0.03,1476061200,356,0.0,41.58,0.0
48.24,clear-night,0.74,10.0,Clear,43.76,1018.29,10.26,0.04,1476064800,356,0.0,40.17,0.0
47.39,clear-night,0.73,10.0,Clear,42.19,1018.41,11.82,0.03,1476068400,352,0.0,39.08,0.0
46.36,clear-night,0.73,10.0,Clear,41.11,1018.36,11.19,0.02,1476072000,346,0.0,38.23,0.0
45.49,clear-night,0.73,10.0,Clear,40.18,1018.28,10.73,0.06,1476075600,349,0.0,37.5,0.0
45.16,clear-night,0.72,10.0,Clear,39.52,1018.57,11.45,0.13,1476079200,358,0.0,36.75,0.0
45.47,clear-night,0.68,10.0,Clear,39.84,1018.66,11.65,0.02,1476082800,353,0.0,35.5,0.0
44.57,clear-night,0.69,10.0,Clear,39.11,1018.88,10.5,0.09,1476086400,348,0.0,35.06,0.0
44.46,clear-night,0.67,10.0,Clear,38.77,1019.12,11.06,0.05,1476090000,349,0.0,34.2,0.0
43.9,clear-night,0.66,10.0,Clear,38.11,1019.58,10.97,0.06,1476093600,343,0.0,33.31,0.0
42.99,clear-night,0.68,10.0,Clear,37.34,1020.55,10.02,0.02,1476097200,330,0.0,33.22,0.0
44.12,clear-day,0.64,10.0,Clear,38.13,1021.48,11.71,0.05,1476100800,333,0.0,32.63,0.0
45.96,clear-day,0.58,10.0,Clear,39.47,1022.26,15.0,0.0,1476104400,347,0.0,32.11,0.0
47.85,clear-day,0.51,10.0,Clear,41.72,1023.0,15.67,0.0,1476108000,345,0.0,30.69,0.0
50.21,clear-day,0.45,10.0,Clear,50.21,1023.37,14.52,0.0,1476111600,348,0.0,29.95,0.0
52.68,clear-day,0.41,10.0,Clear,52.68,1023.3,13.92,0.0,1476115200,354,0.0,29.61,0.0
54.71,clear-day,0.38,10.0,Clear,54.71,1023.17,15.53,0.0,1476118800,335,0.0,29.42,0.0
55.92,clear-day,0.36,10.0,Clear,55.92,1023.02,14.01,0.0,1476122400,336,0.0,29.37,0.0
56.43,clear-day,0.35,10.0,Clear,56.43,1023.32,12.34,0.0,1476126000,333,0.0,28.82,0.0
56.71,clear-day,0.34,10.0,Clear,56.71,1023.76,14.2,0.0,1476129600,336,0.0,28.64,0.0
55.65,clear-day,0.35,10.0,Clear,55.65,1024.27,11.23,0.01,1476133200,339,0.0,28.7,0.0
52.61,clear-day,0.42,10.0,Clear,52.61,1025.1,8.53,0.0,1476136800,324,0.0,30.08,0.0
48.14,clear-night,0.52,10.0,Clear,45.25,1026.08,6.39,0.0,1476140400,339,0.0,31.44,0.0
44.13,clear-night,0.65,10.0,Clear,41.33,1026.81,4.98,0.0,1476144000,333,0.0,32.96,0.0
41.39,clear-night,0.73,10.0,Clear,38.49,1027.63,4.51,0.0,1476147600,327,0.0,33.33,0.0
39.8,clear-night,0.77,10.0,Clear,36.02,1028.31,5.29,0.0,1476151200,353,0.0,33.15,0.0
38.27,clear-night,0.81,10.0,Clear,35.45,1028.68,3.87,0.0,1476154800,14,0.0,32.9,0.0
37.23,clear-night,0.82,10.0,Clear,34.61,1029.02,3.53,0.0,1476158400,330,0.0,32.32,0.0
35.92,clear-night,0.85,10.0,Clear,35.92,1029.59,2.58,0.0,1476162000,327,0.0,31.97,0.0
34.8,clear-night,0.88,10.0,Clear,32.47,1029.94,3.01,0.0,1476165600,346,0.0,31.49,0.0
33.49,clear-night,0.89,10.0,Clear,29.19,1030.39,4.6,0.01,1476169200,335,0.0,30.55,0.0
33.04,clear-night,0.89,10.0,Clear,29.2,1030.79,4.07,0.05,1476172800,345,0.0,30.28,0.0
32.6,clear-night,0.9,9.59,Clear,29.22,1031.08,3.6,0.02,1476176400,357,0.0,29.94,0.0
32.09,clear-night,0.91,9.59,Clear,28.32,1031.58,3.88,0.04,1476180000,352,0.0,29.74,0.0
31.11,clear-night,0.93,8.49,Clear,31.11,1031.88,2.23,0.0,1476183600,14,0.0,29.21,0.0
34.34,clear-day,0.9,9.95,Clear,34.34,1032.46,2.78,0.05,1476187200,18,0.0,31.82,0.0
41.25,clear-day,0.79,10.0,Clear,39.33,1032.85,3.42,0.0,1476190800,18,0.0,35.34,0.0
47.12,clear-day,0.61,10.0,Clear,44.51,1032.84,5.51,0.0,1476194400,19,0.0,34.45,0.0
52.55,clear-day,0.49,10.0,Clear,52.55,1032.56,2.18,0.02,1476198000,28,0.0,33.96,0.0
56.59,clear-day,0.41,10.0,Clear,56.59,1032.3,1.57,0.02,1476201600,197,0.0,33.29,0.0
59.37,clear-day,0.37,10.0,Clear,59.37,1031.65,3.55,0.07,1476205200,214,0.0,33.18,0.0
61.81,clear-day,0.34,10.0,Clear,61.81,1030.87,3.67,0.07,1476208800,242,0.0,33.26,0.0
63.01,clear-day,0.34,10.0,Clear,63.01,1030.3,4.26,0.02,1476212400,245,0.0,34.32,0.0
63.69,clear-day,0.33,10.0,Clear,63.69,1030.09,5.27,0.02,1476216000,202,0.0,34.32,0.0
62.79,clear-day,0.36,10.0,Clear,62.79,1029.88,4.09,0.02,1476219600,196,0.0,35.41,0.0
58.1,clear-day,0.52,10.0,Clear,58.1,1030.11,2.62,0.02,1476223200,168,0.0,40.52,0.0
50.88,clear-night,0.73,10.0,Clear,50.88,1030.37,2.95,0.02,1476226800,155,0.0,42.43,0.0
47.44,clear-night,0.81,10.0,Clear,47.44,1030.56,1.58,0.02,1476230400,166,0.0,41.92,0.0
45.31,clear-night,0.86,10.0,Clear,45.31,1030.49,0.35,0.02,1476234000,96,0.0,41.28,0.0
43.02,clear-night,0.9,9.54,Clear,39.35,1030.54,6.0,0.02,1476237600,220,0.0,40.17,0.0
41.78,clear-night,0.91,8.63,Clear,41.78,1030.34,0.71,0.02,1476241200,230,0.0,39.31,0.0
41.84,clear-night,0.92,10.0,Clear,41.84,1030.26,0.83,0.0,1476244800,286,0.0,39.58,0.0
41.35,clear-night,0.92,10.0,Clear,41.35,1030.13,1.05,0.0,1476248400,339,0.0,39.19,0.0
41.52,clear-night,0.92,10.0,Clear,41.52,1029.93,2.28,0.05,1476252000,309,0.0,39.25,0.0
41.39,clear-night,0.92,9.58,Clear,41.39,1029.51,1.56,0.02,1476255600,323,0.0,39.3,0.0
41.19,clear-night,0.93,9.63,Clear,41.19,1029.42,0.27,0.02,1476259200,280,0.0,39.43,0.0
40.42,clear-night,0.94,8.7,Clear,40.42,1029.55,0.19,0.08,1476262800,94,0.0,38.8,0.0
40.01,clear-night,0.94,8.45,Clear,40.01,1029.59,0.72,0.02,1476266400,231,0.0,38.35,0.0
39.64,clear-night,0.92,9.51,Clear,39.64,1029.36,1.34,0.09,1476270000,113,0.0,37.64,0.0
41.65,clear-day,0.93,9.3,Clear,41.65,1029.39,1.1,0.09,1476273600,262,0.0,39.91,0.0
47.49,clear-day,0.86,9.87,Clear,47.49,1029.37,0.65,0.04,1476277200,200,0.0,43.39,0.0
52.83,clear-day,0.76,10.0,Clear,52.83,1029.32,3.64,0.07,1476280800,211,0.0,45.32,0.0
58.04,clear-day,0.66,10.0,Clear,58.04,1028.92,5.71,0.09,1476284400,173,0.0,46.54,0.0
61.46,clear-day,0.56,10.0,Clear,61.46,1028.27,8.06,0.09,1476288000,190,0.0,45.69,0.0
63.71,clear-day,0.5,10.0,Clear,63.71,1027.31,8.66,0.07,1476291600,183,0.0,44.83,0.0
64.87,clear-day,0.48,10.0,Clear,64.87,1026.45,8.14,0.12,1476295200,184,0.0,44.81,0.0
66.07,clear-day,0.46,10.0,Clear,66.07,1025.64,7.96,0.01,1476298800,175,0.0,44.76,0.0
65.95,clear-day,0.47,10.0,Clear,65.95,1025.04,8.76,0.07,1476302400,167,0.0,45.11,0.0
64.91,clear-day,0.5,10.0,Clear,64.91,1024.49,8.3,0.02,1476306000,181,0.0,45.75,0.0
61.03,clear-day,0.6,10.0,Clear,61.03,1024.41,4.9,0.04,1476309600,183,0.0,47.23,0.0
55.88,clear-night,0.75,10.0,Clear,55.88,1024.32,6.41,0.02,1476313200,164,0.0,48.04,0.0
53.26,clear-night,0.82,10.0,Clear,53.26,1024.59,5.18,0.05,1476316800,164,0.0,47.89,0.0
51.2,clear-night,0.85,10.0,Clear,51.2,1024.59,4.45,0.0,1476320400,178,0.0,47.0,0.0
48.66,clear-night,0.91,8.49,Clear,47.47,1024.19,3.81,0.05,1476324000,173,0.0,46.11,0.0
48.01,clear-night,0.92,8.55,Clear,47.06,1023.62,3.4,0.12,1476327600,174,0.0,45.72,0.0
46.55,clear-night,0.93,8.48,Clear,46.55,1022.89,1.95,0.04,1476331200,182,0.0,44.69,0.0
46.13,clear-night,0.94,9.63,Clear,46.13,1022.38,0.97,0.16,1476334800,234,0.0,44.58,0.0
47.31,partly-cloudy-night,0.94,9.8,Partly Cloudy,47.31,1021.74,2.12,0.31,1476338400,194,0.0,45.64,0.0
48.87,partly-cloudy-night,0.94,9.75,Partly Cloudy,48.87,1021.07,1.87,0.31,1476342000,195,0.0,47.09,0.0
49.82,clear-night,0.93,10.0,Clear,49.82,1020.42,0.83,,1476345600,175,0.0,47.96,0.0
50.09,partly-cloudy-night,0.93,9.42,Partly Cloudy,50.09,1020.22,2.45,0.31,1476349200,195,0.0,48.26,0.0
50.47,partly-cloudy-night,0.93,9.25,Partly Cloudy,50.47,1019.98,2.89,0.31,1476352800,182,0.0,48.62,0.0
50.69,partly-cloudy-night,0.94,6.2,Partly Cloudy,50.69,1019.7,2.86,0.31,1476356400,176,0.0,49.14,0.0
52.39,partly-cloudy-day,0.95,6.52,Partly Cloudy,52.39,1019.46,3.7,0.47,1476360000,195,0.0,51.0,0.0
56.05,clear-day,0.89,8.73,Clear,56.05,1019.35,6.06,0.14,1476363600,177,0.0,52.76,0.0
59.08,clear-day,0.81,9.76,Clear,59.08,1018.73,7.87,0.11,1476367200,192,0.0,53.41,0.0
62.28,clear-day,0.71,10.0,Clear,62.28,1018.0,8.3,0.19,1476370800,198,0.0,52.83,0.0
65.14,clear-day,0.63,10.0,Clear,65.14,1017.1,10.01,0.23,1476374400,195,0.0,52.27,0.0
66.71,clear-day,0.59,9.93,Clear,66.71,1016.28,9.54,0.1,1476378000,186,0.0,52.06,0.0
65.84,clear-day,0.64,9.39,Clear,65.84,1015.72,8.1,0.24,1476381600,200,0.0044,53.27,0.17
64.7,clear-day,0.67,9.29,Clear,64.7,1015.72,8.19,0.12,1476385200,211,0.0032,53.64,0.11
62.96,clear-day,0.75,9.77,Clear,62.96,1015.91,6.45,0.16,1476388800,229,0.0042,54.85,0.16
61.41,clear-day,0.78,9.43,Clear,61.41,1016.39,7.44,,1476392400,266,0.0025,54.59,0.07
60.46,clear-day,0.78,10.0,Clear,60.46,1016.96,8.1,,1476396000,281,0.002,53.7,0.05
59.1,clear-night,0.76,10.0,Clear,59.1,1017.81,12.08,,1476399600,294,0.0,51.65,0.0
56.96,partly-cloudy-night,0.75,10.0,Partly Cloudy,56.96,1018.46,9.75,0.27,1476403200,303,0.0,48.94,0.0
55.15,clear-night,0.73,10.0,Clear,55.15,1019.31,8.67,0.13,1476406800,302,0.0,46.72,0.0
53.55,clear-night,0.71,10.0,Clear,53.55,1020.23,8.17,0.13,1476410400,302,0.0,44.47,0.0
50.84,clear-night,0.76,10.0,Clear,50.84,1020.62,6.77,0.02,1476414000,299,0.0,43.43,0.0
49.66,clear-night,0.76,10.0,Clear,46.67,1021.02,7.24,0.05,1476417600,313,0.0,42.56,0.0
48.36,clear-night,0.74,10.0,Clear,45.03,1021.64,7.39,0.1,1476421200,328,0.0,40.39,0.0
47.41,clear-night,0.72,10.0,Clear,42.96,1022.19,9.62,0.07,1476424800,334,0.0,38.94,0.0
46.23,clear-night,0.72,10.0,Clear,41.23,1022.56,10.38,0.04,1476428400,331,0.0,37.64,0.0
44.64,clear-night,0.72,10.0,Clear,39.79,1023.22,9.02,0.01,1476432000,334,0.0,36.33,0.0
42.87,clear-night,0.74,10.0,Clear,38.15,1023.94,7.88,0.0,1476435600,335,0.0,35.31,0.0
41.39,clear-night,0.76,10.0,Clear,37.23,1024.85,6.28,0.0,1476439200,329,0.0,34.55,0.0
39.12,clear-night,0.81,10.0,Clear,35.14,1025.88,5.4,0.0,1476442800,320,0.0,33.74,0.0
41.0,clear-day,0.76,10.0,Clear,36.11,1026.78,7.42,0.0,1476446400,333,0.0,34.04,0.0
45.26,clear-day,0.63,10.0,Clear,40.35,1027.52,9.5,0.0,1476450000,348,0.0,33.56,0.0
47.65,clear-day,0.55,10.0,Clear,42.55,1028.07,11.72,0.0,1476453600,349,0.0,32.28,0.0
50.04,clear-day,0.5,10.0,Clear,50.04,1028.31,9.59,0.02,1476457200,351,0.0,31.97,0.0
52.57,clear-day,0.44,10.0,Clear,52.57,1028.14,8.72,0.0,1476460800,357,0.0,31.5,0.0
54.63,clear-day,0.4,10.0,Clear,54.63,1027.58,8.2,0.0,1476464400,350,0.0,30.94,0.0
56.44,clear-day,0.38,10.0,Clear,56.44,1027.02,5.59,0.0,1476468000,336,0.0,30.91,0.0
57.68,clear-day,0.35,10.0,Clear,57.68,1026.89,7.43,0.0,1476471600,342,0.0,30.33,0.0
57.98,clear-day,0.34,10.0,Clear,57.98,1026.85,5.53,0.0,1476475200,355,0.0,30.12,0.0
57.01,clear-day,0.35,10.0,Clear,57.01,1026.92,5.85,0.0,1476478800,7,0.0,29.79,0.0
52.76,clear-day,0.45,10.0,Clear,52.76,1027.47,1.82,0.0,1476482400,351,0.0,31.9,0.0
45.18,clear-night,0.69,10.0,Clear,45.18,1028.14,1.64,0.0,1476486000,337,0.0,35.67,0.0
41.38,clear-night,0.79,10.0,Clear,41.38,1028.92,1.06,0.0,1476489600,0,0.0,35.53,0.0
38.9,clear-night,0.84,10.0,Clear,38.9,1029.52,2.2,0.0,1476493200,19,0.0,34.39,0.0
37.94,clear-night,0.85,10.0,Clear,37.94,1029.92,2.33,0.0,1476496800,13,0.0,33.71,0.0
36.16,clear-night,0.88,9.95,Clear,36.16,1030.16,2.76,0.0,1476500400,351,0.0,32.9,0.0
34.38,clear-night,0.89,9.95,Clear,34.38,1029.96,2.38,0.0,1476504000,3,0.0,31.47,0.0
33.24,clear-night,0.9,8.93,Clear,28.46,1029.83,5.08,0.05,1476507600,345,0.0,30.72,0.0
32.37,clear-night,0.91,9.67,Clear,32.37,1029.93,2.67,0.05,1476511200,13,0.0,29.96,0.0
31.63,clear-night,0.9,10.0,Clear,31.63,1030.1,2.96,0.01,1476514800,9,0.0,29.07,0.0
31.03,clear-night,0.92,10.0,Clear,27.51,1030.53,3.54,0.02,1476518400,2,0.0,28.99,0.0
31.07,clear-night,0.92,10.0,Clear,26.63,1030.98,4.34,0.03,1476522000,4,0.0,28.92,0.0
30.24,clear-night,0.9,10.0,Clear,25.93,1031.34,4.11,0.03,1476525600,355,0.0,27.73,0.0
29.84,clear-night,0.9,10.0,Clear,24.92,1031.75,4.61,0.05,1476529200,14,0.0,27.32,0.0
31.92,clear-day,0.91,10.0,Clear,28.05,1032.3,3.94,0.03,1476532800,5,0.0,29.48,0.0
38.23,clear-day,0.83,10.0,Clear,38.23,1032.66,2.78,0.02,1476536400,12,0.0,33.48,0.0
44.72,clear-day,0.67,10.0,Clear,42.46,1032.64,4.38,0.02,1476540000,20,0.0,34.38,0.0
49.73,clear-day,0.57,10.0,Clear,49.73,1032.17,2.46,0.04,1476543600,75,0.0,34.93,0.0
53.46,clear-day,0.51,10.0,Clear,53.46,1031.45,5.19,0.02,1476547200,192,0.0,35.58,0.0
56.29,clear-day,0.44,10.0,Clear,56.29,1030.52,5.29,0.03,1476550800,169,0.0,34.57,0.0
58.44,clear-day,0.41,10.0,Clear,58.44,1029.66,6.45,0.02,1476554400,173,0.0,34.65,0.0
59.43,clear-day,0.41,10.0,Clear,59.43,1028.97,5.79,0.03,1476558000,172,0.0,35.43,0.0
60.02,clear-day,0.4,9.95,Clear,60.02,1028.49,6.23,0.03,1476561600,182,0.0,35.59,0.0
59.33,clear-day,0.42,10.0,Clear,59.33,1028.02,6.4,0.0,1476565200,178,0.0,36.39,0.0
55.44,clear-day,0.52,10.0,Clear,55.44,1027.72,3.97,0.0,1476568800,154,0.0,38.19,0.0
49.25,clear-night,0.7,10.0,Clear,48.06,1027.88,3.92,0.03,1476572400,153,0.0,39.77,0.0
45.85,clear-night,0.78,10.0,Clear,44.05,1027.89,4.03,0.02,1476576000,188,0.0,39.5,0.0
43.29,clear-night,0.84,10.0,Clear,41.98,1027.71,3.09,0.02,1476579600,162,0.0,38.89,0.0
41.04,clear-night,0.88,9.54,Clear,41.04,1027.18,2.14,0.03,1476583200,190,0.0,37.86,0.0
40.39,clear-night,0.9,9.61,Clear,37.21,1026.79,4.64,0.02,1476586800,172,0.0,37.74,0.0
38.81,clear-night,0.92,8.04,Clear,36.85,1026.52,3.15,0.03,1476590400,183,0.0,36.82,0.0
38.34,clear-night,0.93,8.53,Clear,38.34,1026.1,2.71,0.03,1476594000,211,0.0,36.43,0.0
38.24,clear-night,0.93,8.58,Clear,38.24,1025.56,2.38,0.0,1476597600,195,0.0,36.47,0.0
37.47,clear-night,0.94,8.47,Clear,33.93,1024.75,4.5,0.0,1476601200,186,0.0,35.86,0.0
37.85,clear-night,0.94,8.06,Clear,37.85,1023.94,2.94,0.07,1476604800,225,0.0,36.26,0.0
37.15,clear-night,0.95,6.68,Clear,34.71,1023.77,3.36,0.05,1476608400,192,0.0,35.85,0.0
38.41,clear-night,0.94,8.78,Clear,36.44,1023.41,3.1,0.1,1476612000,187,0.0,36.89,0.0
37.75,clear-night,0.94,7.83,Clear,35.11,1023.1,3.62,0.21,1476615600,201,0.0,36.24,0.0
40.95,clear-day,0.94,7.59,Clear,37.0,1022.76,5.84,0.14,1476619200,194,0.0,39.31,0.0
48.2,clear-day,0.88,9.2,Clear,44.9,1022.13,7.24,0.14,1476622800,191,0.0,44.87,0.0
53.23,clear-day,0.8,10.0,Clear,53.23,1021.44,6.7,0.14,1476626400,205,0.0,47.11,0.0
58.39,clear-day,0.69,10.0,Clear,58.39,1020.81,10.21,0.16,1476630000,196,0.0,48.21,0.0
62.57,clear-day,0.61,10.0,Clear,62.57,1020.25,10.78,0.21,1476633600,204,0.0,49.03,0.0
64.58,clear-day,0.59,10.0,Clear,64.58,1019.0,9.51,0.15,1476637200,199,0.0,49.95,0.0
66.13,partly-cloudy-day,0.58,10.0,Partly Cloudy,66.13,1017.81,10.53,0.28,1476640800,201,0.0,51.09,0.0
67.38,clear-day,0.58,10.0,Clear,67.38,1016.95,9.21,0.11,1476644400,197,0.0,52.15,0.0
67.64,clear-day,0.59,10.0,Clear,67.64,1016.25,9.56,0.16,1476648000,197,0.0008,52.89,0.01
66.78,clear-day,0.62,10.0,Clear,66.78,1015.59,9.14,0.05,1476651600,197,0.0,53.54,0.0
64.32,clear-day,0.68,10.0,Clear,64.32,1015.21,7.5,0.05,1476655200,195,0.0,53.64,0.0
62.21,clear-night,0.73,10.0,Clear,62.21,1015.03,7.7,0.05,1476658800,190,0.0,53.42,0.0
61.12,clear-night,0.76,10.0,Clear,61.12,1014.85,8.65,0.06,1476662400,191,0.0,53.42,0.0
60.39,clear-night,0.78,10.0,Clear,60.39,1014.66,7.8,0.09,1476666000,195,0.0,53.65,0.0
59.76,clear-night,0.8,10.0,Clear,59.76,1014.68,6.75,0.0,1476669600,204,0.0,53.66,0.0
59.45,clear-night,0.82,10.0,Clear,59.45,1014.47,6.98,0.14,1476673200,204,0.0,54.11,0.0
59.66,clear-night,0.84,10.0,Clear,59.66,1014.05,6.19,0.19,1476676800,196,0.0,54.71,0.0
58.92,clear-night,0.87,10.0,Clear,58.92,1013.82,3.42,0.13,1476680400,205,0.0,54.94,0.0
58.72,partly-cloudy-night,0.87,10.0,Partly Cloudy,58.72,1013.7,4.53,0.31,1476684000,235,0.0,54.88,0.0
58.63,partly-cloudy-night,0.88,9.66,Partly Cloudy,58.63,1013.3,4.39,0.26,1476687600,208,0.0,54.95,0.0
57.35,clear-night,0.9,8.42,Clear,57.35,1012.95,2.83,0.22,1476691200,205,0.0,54.59,0.0
55.79,clear-night,0.93,7.37,Clear,55.79,1013.27,1.75,0.1,1476694800,244,0.0,53.75,0.0
54.76,clear-night,0.93,7.05,Clear,54.76,1013.64,1.73,0.17,1476698400,244,0.0,52.73,0.0
53.92,clear-night,0.94,7.67,Clear,53.92,1013.82,1.24,0.22,1476702000,236,0.0,52.09,0.0
55.28,clear-day,0.93,7.69,Clear,55.28,1013.9,1.57,0.18,1476705600,247,0.0,53.42,0.0
60.32,clear-day,0.88,9.11,Clear,60.32,1014.12,3.46,0.22,1476709200,206,0.0,56.65,0.0
65.57,clear-day,0.76,10.0,Clear,65.57,1014.09,5.42,0.17,1476712800,224,0.0,57.81,0.0
69.56,clear-day,0.67,9.89,Clear,69.56,1013.79,3.74,0.18,1476716400,257,0.0,58.0,0.0
71.94,clear-day,0.62,10.0,Clear,71.94,1013.54,3.84,0.24,1476720000,297,0.0,58.18,0.0
73.03,partly-cloudy-day,0.59,10.0,Partly Cloudy,73.03,1012.84,3.08,0.31,1476723600,235,0.0,57.93,0.0
73.32,partly-cloudy-day,0.59,10.0,Mostly Cloudy,73.32,1012.28,3.98,0.6,1476727200,277,0.0,58.22,0.0
73.0,partly-cloudy-day,0.6,10.0,Partly Cloudy,73.0,1011.85,2.39,0.31,1476730800,278,0.0,58.51,0.0
72.18,partly-cloudy-day,0.63,10.0,Partly Cloudy,72.18,1011.51,1.7,0.31,1476734400,313,0.0,59.03,0.0
70.79,clear-day,0.69,9.95,Clear,70.79,1011.35,1.41,,1476738000,195,0.0,59.98,0.0
68.47,clear-day,0.77,9.66,Clear,68.47,1011.61,1.13,,1476741600,311,0.0,60.82,0.0
66.99,clear-night,0.8,9.95,Clear,66.99,1012.04,0.88,,1476745200,337,0.0,60.54,0.0
64.94,partly-cloudy-night,0.85,9.71,Partly Cloudy,64.94,1012.36,3.05,0.44,1476748800,216,0.0,60.41,0.0
62.23,clear-night,0.91,8.75,Clear,62.23,1012.28,0.98,0.22,1476752400,293,0.0,59.53,0.0
60.13,clear-night,0.94,7.23,Clear,60.13,1012.54,0.1,0.19,1476756000,239,0.0,58.41,0.0
58.96,clear-night,0.95,5.92,Clear,58.96,1012.62,1.72,0.19,1476759600,110,0.0,57.51,0.0
59.24,clear-night,0.95,5.9,Clear,59.24,1012.42,0.57,0.23,1476763200,180,0.0,57.92,0.0
59.57,rain,0.94,7.31,Light Rain,59.57,1012.47,1.59,0.31,1476766800,170,0.0195,57.88,0.6
59.69,rain,0.94,7.07,Light Rain,59.69,1012.51,1.93,0.44,1476770400,177,0.0168,58.09,0.58
59.47,rain,0.96,6.9,Drizzle,59.47,1012.66,1.88,,1476774000,30,0.0074,58.31,0.37
59.23,clear-night,0.95,5.89,Clear,59.23,1012.67,2.11,,1476777600,47,0.0045,57.72,0.18
58.09,clear-night,0.96,4.81,Clear,58.09,1012.93,3.12,0.16,1476781200,20,0.0024,56.93,0.07
56.73,clear-night,0.96,4.06,Clear,56.73,1013.46,3.42,0.1,1476784800,28,0.0011,55.61,0.01
55.65,clear-night,0.97,4.93,Clear,55.65,1013.79,3.61,0.23,1476788400,36,0.0,54.76,0.0
56.37,clear-day,0.96,5.33,Clear,56.37,1014.21,4.54,0.18,1476792000,41,0.0,55.26,0.0
58.11,clear-day,0.95,4.84,Clear,58.11,1014.59,4.63,0.16,1476795600,59,0.0,56.71,0.0
60.17,clear-day,0.93,6.06,Clear,60.17,1014.29,2.47,0.2,1476799200,61,0.0,58.07,0.0
63.61,clear-day,0.82,7.05,Clear,63.61,1013.83,1.39,0.22,1476802800,161,0.0,58.07,0.0
66.89,clear-day,0.77,8.2,Clear,66.89,1013.09,4.07,0.12,1476806400,169,0.0,59.25,0.0
70.01,clear-day,0.7,8.65,Clear,70.01,1011.89,5.73,0.13,1476810000,180,0.0,59.77,0.0
72.76,clear-day,0.64,8.77,Clear,72.76,1010.77,8.78,0.19,1476813600,180,0.0,59.98,0.0
74.26,clear-day,0.62,8.85,Clear,74.26,1009.92,12.52,0.17,1476817200,180,0.0,60.28,0.0
74.44,clear-day,0.62,9.01,Clear,74.44,1009.15,10.8,0.16,1476820800,183,0.0,60.48,0.0
74.17,clear-day,0.61,9.04,Clear,74.17,1008.82,13.73,0.09,1476824400,183,0.0,59.97,0.0
71.51,clear-night,0.67,8.93,Clear,71.51,1009.0,11.01,0.07,1476828000,187,0.0,59.93,0.0
69.13,clear-night,0.71,8.32,Clear,69.13,1009.16,12.0,0.09,1476831600,185,0.0,59.33,0.0
67.74,clear-night,0.74,8.56,Clear,67.74,1009.57,10.73,0.11,1476835200,190,0.0,59.09,0.0
66.75,clear-night,0.76,8.91,Clear,66.75,1009.59,9.97,0.09,1476838800,189,0.0,58.97,0.0
67.71,clear-night,0.76,9.82,Clear,67.71,1009.65,9.12,0.09,1476842400,190,0.0,60.05,0.0
67.21,clear-night,0.78,9.82,Clear,67.21,1009.58,7.85,0.1,1476846000,184,0.0,60.24,0.0
66.66,clear-night,0.82,9.61,Clear,66.66,1009.48,8.78,0.0,1476849600,186,0.0,60.82,0.0
66.07,clear-night,0.84,9.83,Clear,66.07,1009.33,8.7,0.02,1476853200,184,0.0,61.07,0.0
65.96,clear-night,0.85,9.59,Clear,65.96,1009.47,7.57,0.06,1476856800,192,0.0,61.34,0.0
65.33,clear-night,0.87,9.58,Clear,65.33,1009.71,5.67,0.03,1476860400,211,0.0,61.39,0.0
64.56,clear-night,0.88,8.88,Clear,64.56,1009.94,6.29,0.12,1476864000,221,0.0,60.88,0.0
64.68,clear-night,0.89,9.87,Clear,64.68,1010.4,4.66,0.17,1476867600,223,0.0,61.51,0.0
64.95,partly-cloudy-night,0.89,9.79,Partly Cloudy,64.95,1010.7,5.28,0.26,1476871200,204,0.0,61.58,0.0
63.83,clear-night,0.91,9.05,Clear,63.83,1011.43,4.8,0.13,1476874800,225,0.0,61.01,0.0
64.8,clear-day,0.89,8.99,Clear,64.8,1012.53,5.21,0.2,1476878400,220,0.0,61.34,0.0
67.87,clear-day,0.81,9.96,Clear,67.87,1013.31,4.49,0.12,1476882000,236,0.0,61.72,0.0
70.75,clear-day,0.69,10.0,Clear,70.75,1013.72,9.01,0.11,1476885600,277,0.0,60.01,0.0
72.74,clear-day,0.59,10.0,Clear,72.74,1014.28,11.4,0.15,1476889200,284,0.0,57.34,0.0
74.18,clear-day,0.52,10.0,Clear,74.18,1014.68,10.92,0.01,1476892800,287,0.0,55.51,0.0
74.79,clear-day,0.48,10.0,Clear,74.79,1014.81,12.8,0.15,1476896400,301,0.0,53.98,0.0
75.37,clear-day,0.44,10.0,Clear,75.37,1015.0,12.13,0.17,1476900000,296,0.0,51.65,0.0
75.38,clear-day,0.42,10.0,Clear,75.38,1015.29,10.99,0.12,1476903600,303,0.0,50.5,0.0
74.51,clear-day,0.41,10.0,Clear,74.51,1015.97,11.04,0.13,1476907200,292,0.0,49.11,0.0
72.71,clear-day,0.43,10.0,Clear,72.71,1016.68,9.6,0.13,1476910800,310,0.0,48.75,0.0
68.41,clear-night,0.5,10.0,Clear,68.41,1017.59,7.17,0.08,1476914400,311,0.0,48.8,0.0
62.62,clear-night,0.63,10.0,Clear,62.62,1018.56,4.8,0.07,1476918000,317,0.0,49.76,0.0
